1	ORDER	FAMILY	TAXON	AUTHORITY	YEAR	REFERENCE	URL
10506	PICIFORMES	Picidae	Dendrocopos darjellensis desmursi	"(Verreaux, J)"	1871	Nouv. Arch. Mus. d'Hist. Nat. Bull. 6 fasc. 4: 33	https://biodiversitylibrary.org/page/13957514
10507	PICIFORMES	Picidae	Dendrocopos himalayensis	(Jardine & Selby)	1831	"Ill. Orn. 3 pl. 116, text"	
10508	PICIFORMES	Picidae	Dendrocopos himalayensis himalayensis	(Jardine & Selby)	1831	"Ill. Orn. 3 pl. 116, text"	
10509	PICIFORMES	Picidae	Dendrocopos himalayensis albescens	"(Baker, ECS)"	1926	Bull. B.O.C. 46: 70	https://biodiversitylibrary.org/page/40498733
10510	PICIFORMES	Picidae	Dendrocopos assimilis	(Blyth)	1849	J. Asiat. Soc. Bengal 18 (2): 803	https://biodiversitylibrary.org/page/40133236
10511	PICIFORMES	Picidae	Dendrocopos syriacus	(Hemprich & Ehrenberg)	1833	Symb. Phys. Aves sig. r note5	
10512	PICIFORMES	Picidae	Dendrocopos syriacus syriacus	(Hemprich & Ehrenberg)	1833	Symb. Phys. Aves sig. r note5	
10513	PICIFORMES	Picidae	Dendrocopos syriacus milleri	Zarudny	1909	Orn. Monatsb. 17: 81	https://biodiversitylibrary.org/page/32582584
10514	PICIFORMES	Picidae	Dendrocopos syriacus transcaucasicus	Buturlin	1910	Mess. Orn. 1: 193	https://biodiversitylibrary.org/page/33530000
10515	PICIFORMES	Picidae	Dendrocopos leucopterus	(Salvadori)	1871	Atti R. Accad. Sci. Torino 6: 129	
10516	PICIFORMES	Picidae	Dendrocopos major	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 114	https://biodiversitylibrary.org/page/727019
10517	PICIFORMES	Picidae	Dendrocopos major major	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 114	https://biodiversitylibrary.org/page/727019
10518	PICIFORMES	Picidae	Dendrocopos major pinetorum	"(Brehm, CL)"	1831	Handb. Naturgesch. Vog. Deutschl.: 187	
10519	PICIFORMES	Picidae	Dendrocopos major numidus	(Malherbe)	1843	Mem. Acad. R. Metz 24: 242	
10520	PICIFORMES	Picidae	Dendrocopos major brevirostris	(Reichenbach)	1854	Handb. spec. Orn. cont. xii: 365 pl. DCLXXXIII fig. 4212	
10521	PICIFORMES	Picidae	Dendrocopos major cabanisi	(Malherbe)	1854	J. für Orn. 2: 172	https://biodiversitylibrary.org/page/13867590
10522	PICIFORMES	Picidae	Dendrocopos major mauritanus	"(Brehm, CL)"	1855	Vollst. Vögelsang: 69	https://biodiversitylibrary.org/page/15642189
10523	PICIFORMES	Picidae	Dendrocopos major mandarinus	(Malherbe)	1857	Bull. Soc. d'Hist. Nat. Moselle cahier 8: 17	https://biodiversitylibrary.org/page/33817092
10524	PICIFORMES	Picidae	Dendrocopos major poelzami	(Bogdanov)	1879	Trudy Obsh. Est. Imp. Kazan. Univ. 8: 121	
10525	PICIFORMES	Picidae	Dendrocopos major kamtschaticus	(Dybowski)	1883	Bull. Soc. Zool. France 8: 368	https://biodiversitylibrary.org/page/11227171
10526	PICIFORMES	Picidae	Dendrocopos major japonicus	(Seebohm)	1883	Ibis (Ser. 5) 1: 24	https://biodiversitylibrary.org/page/16242809
10527	PICIFORMES	Picidae	Dendrocopos major canariensis	"(Koenig, AF)"	1890	J. für Orn. (Ser. 4) 37: 263	https://biodiversitylibrary.org/page/32903303
10528	PICIFORMES	Picidae	Dendrocopos major anglicus	"Hartert, E"	1900	Novit. Zool. 7: 528	https://biodiversitylibrary.org/page/3267109
10529	PICIFORMES	Picidae	Dendrocopos major harterti	Arrigoni degli Oddi	1902	Avicula 6: 103	
10530	PICIFORMES	Picidae	Dendrocopos major tenuirostris	Buturlin	1906	Ibis (Ser. 8) 6: 412	https://biodiversitylibrary.org/page/26483378
10531	PICIFORMES	Picidae	Dendrocopos major hispanus	(Schluter)	1908	Falco 4: 11	https://biodiversitylibrary.org/page/16340186
10532	PICIFORMES	Picidae	Dendrocopos major parroti	"Hartert, E"	1911	Orn. Monatsb. 19: 191	https://biodiversitylibrary.org/page/32971253
10533	PICIFORMES	Picidae	Dendrocopos major thanneri	le Roi	1911	Orn. Monatsb. 19: 81	https://biodiversitylibrary.org/page/32971143
10534	PICIFORMES	Picidae	Dendrocopos major hainanus	"Hartert, E & Hesse"	1911	Orn. Monatsb. 19: 192	https://biodiversitylibrary.org/page/32971254
10535	PICIFORMES	Picidae	Dendrocopos major italiae	(Stresemann)	1919	Anz. Orn. Ges. Bayern 1: 9	https://biodiversitylibrary.org/page/43054396
10536	PICIFORMES	Picidae	Dendrocopos major candidus	(Stresemann)	1919	Anz. Orn. Ges. Bayern 1: 10	https://biodiversitylibrary.org/page/43054395
10537	PICIFORMES	Picidae	Dendrocopos major stresemanni	(Rensch)	1923	Abh. Ber. Mus. Dresden 16 (2): 38	
10538	PICIFORMES	Picidae	Dendrocopos major beicki	(Stresemann)	1927	Orn. Monatsb. 35: 134	
10539	PICIFORMES	Picidae	Dendrocopos major paphlagoniae	(Kummerlöwe & Niethammer)	1935	J. für Orn. 83: 45	
10540	PICIFORMES	Picidae	Dendrocopos major wulashanicus	"Cheng, T, Xian, Zhang, Y-s & Jiang, Z"	1975	Acta Zoologica Sinica 21: 385	
10541	PICIFORMES	Picidae	Dendrocopos noguchii	(Seebohm)	1887	"Ibis (Ser. 5) 5: 178, pl. 7"	https://www.biodiversitylibrary.org/page/8521673
10542	PICIFORMES	Picidae	Dendrocopos leucotos	(Bechstein)	1802	"Orn. Tasch. Deutschland 1: 66, pl. , fig"	https://biodiversitylibrary.org/page/41098676
10543	PICIFORMES	Picidae	Dendrocopos leucotos leucotos	(Bechstein)	1802	"Orn. Tasch. Deutschland 1: 66, pl. , fig"	https://biodiversitylibrary.org/page/41098676
10544	PICIFORMES	Picidae	Dendrocopos leucotos uralensis	(Malherbe)	1860	"Monogr. Picidees 1: 92; 3 pl. 23 fig. 4, 5, 6"	https://biodiversitylibrary.org/page/48842275
10545	PICIFORMES	Picidae	Dendrocopos leucotos insularis	(Gould)	1863	Proc. Zool. Soc. London (1862): 283	https://biodiversitylibrary.org/page/28627265
10546	PICIFORMES	Picidae	Dendrocopos leucotos lilfordi	(Sharpe & Dresser)	1871	Ann. Mag. Nat. Hist. (Ser. 4) 8: 436	https://biodiversitylibrary.org/page/19244612
10547	PICIFORMES	Picidae	Dendrocopos leucotos subcirris	(Stejneger)	1886	Proc. U.S. Natl. Mus. 9: 113	https://biodiversitylibrary.org/page/7600782
10548	PICIFORMES	Picidae	Dendrocopos leucotos namiyei	(Stejneger)	1886	Proc. U.S. Natl. Mus. 9: 116	https://biodiversitylibrary.org/page/7600779
10549	PICIFORMES	Picidae	Dendrocopos leucotos owstoni	(Ogawa)	1905	Annot. Zool. Jap. 5: 203 pl. 10	https://biodiversitylibrary.org/page/44346306
10550	PICIFORMES	Picidae	Dendrocopos leucotos fohkiensis	(Buturlin)	1908	Annuaire Mus. Zool. Acad. Imp. Sci. St. Petersb. 13: 235	https://biodiversitylibrary.org/page/9482353
10551	PICIFORMES	Picidae	Dendrocopos leucotos quelpartensis	"(Kuroda, Nagamichi & Mori)"	1918	"Tori 2: [74], [88]"	https://doi.org/10.3838/jjo1915.2.73
10552	PICIFORMES	Picidae	Dendrocopos leucotos takahashii	"(Kuroda, Nagamichi & Mori)"	1920	"Tori 2: 266, 277"	https://doi.org/10.3838/jjo1915.2.10_265
10553	PICIFORMES	Picidae	Dendrocopos leucotos stejnegeri	"(Kuroda, Nagamichi)"	1921	Auk 38: 579	https://sora.unm.edu/sites/default/files/journals/auk/v038n04/p0575-p0582.pdf
10554	PICIFORMES	Picidae	Dendrocopos leucotos tangi	"Cheng, T"	1956	Acta Zoologica Sinica 8: 133	
10555	PICIFORMES	Picidae	Piculus	Spix	1824		
10556	PICIFORMES	Picidae	Piculus simplex	(Salvin)	1870	Proc. Zool. Soc. London (1870): 212	https://biodiversitylibrary.org/page/28555042
10557	PICIFORMES	Picidae	Piculus callopterus	(Lawrence)	1862	Ann. Lyc. Nat. Hist. N. Y. 7: 476	https://biodiversitylibrary.org/page/16227945
10558	PICIFORMES	Picidae	Piculus leucolaemus	(Natterer & Malherbe)	1845	Mem. Soc. R. Sci. Liege 2: 68	https://biodiversitylibrary.org/page/16249633
10559	PICIFORMES	Picidae	Piculus litae	(Rothschild)	1901	Bull. B.O.C. 11: 70	https://biodiversitylibrary.org/page/37116542
10560	PICIFORMES	Picidae	Piculus flavigula	(Boddaert)	1783	Table Planches Enlum.: 49	https://biodiversitylibrary.org/page/27822669
10561	PICIFORMES	Picidae	Piculus flavigula flavigula	(Boddaert)	1783	Table Planches Enlum.: 49	https://biodiversitylibrary.org/page/27822669
10562	PICIFORMES	Picidae	Piculus flavigula erythropis	(Vieillot)	1818	Nouv. Dict. d'Hist. Nat. 26: 98	https://biodiversitylibrary.org/page/18046234
10563	PICIFORMES	Picidae	Piculus flavigula magnus	(Cherrie & Reichenberger)	1921	Am. Mus. Novit. 27: 4	http://hdl.handle.net/2246/4595
10564	PICIFORMES	Picidae	Piculus chrysochloros	(Vieillot)	1818	Nouv. Dict. d'Hist. Nat. 26: 98	https://biodiversitylibrary.org/page/18046234
10565	PICIFORMES	Picidae	Piculus chrysochloros chrysochloros	(Vieillot)	1818	Nouv. Dict. d'Hist. Nat. 26: 98	https://biodiversitylibrary.org/page/18046234
10566	PICIFORMES	Picidae	Piculus chrysochloros polyzonus	(Valenciennes)	1826	Dict. Sci. Nat. 40: 170	https://biodiversitylibrary.org/page/25307079
10567	PICIFORMES	Picidae	Piculus chrysochloros capistratus	(Malherbe)	1862	"Monogr. Picidees 2: 140; 4 pl. 83 fig. 4, 5, 6"	https://biodiversitylibrary.org/page/40242155
10568	PICIFORMES	Picidae	Piculus chrysochloros xanthochlorus	"(Sclater, PL & Salvin)"	1875	Proc. Zool. Soc. London (1875): 238	https://biodiversitylibrary.org/page/28501449
10569	PICIFORMES	Picidae	Piculus chrysochloros paraensis	"(Snethlage, E)"	1907	Orn. Monatsb. 15: 163	https://biodiversitylibrary.org/page/32589018
10570	PICIFORMES	Picidae	Piculus chrysochloros laemostictus	Todd	1937	Ann. Carnegie Mus. Nat. Hist. 25: 249	https://biodiversitylibrary.org/page/52377485
10571	PICIFORMES	Picidae	Piculus aurulentus	(Temminck)	1821	Pl. Col. livr. 10 pl. 59 fig. 1	
10572	PICIFORMES	Picidae	Colaptes	Vigors	1825		
10573	PICIFORMES	Picidae	Colaptes rubiginosus	(Swainson)	1820	"Zool. Ill. 1: pl. 14, text"	https://biodiversitylibrary.org/page/29156464
10574	PICIFORMES	Picidae	Colaptes rubiginosus rubiginosus	(Swainson)	1820	"Zool. Ill. 1: pl. 14, text"	https://biodiversitylibrary.org/page/29156464
10575	PICIFORMES	Picidae	Colaptes rubiginosus canipileus	(d'Orbigny)	1840	Voy. Am. merid. 4 livr. 51 pl. 63 fig. 2	
10576	PICIFORMES	Picidae	Colaptes rubiginosus yucatanensis	"(Cabot, S)"	1844	Proc. Boston Soc. Nat. Hist. 1: 164	https://biodiversitylibrary.org/page/9490592
10577	PICIFORMES	Picidae	Colaptes rubiginosus tucumanus	(Cabanis)	1883	J. für Orn. (Ser. 4) 31: 103	https://biodiversitylibrary.org/page/32698957
10578	PICIFORMES	Picidae	Colaptes rubiginosus gularis	(Hargitt)	1889	Ibis (Ser. 6) 1:230	https://biodiversitylibrary.org/page/16280610
10579	PICIFORMES	Picidae	Colaptes rubiginosus rubripileus	(Salvadori & Festa)	1900	Boll. Mus. Zool. Anat. Comp. Torino 15 (368):14	https://biodiversitylibrary.org/page/11817998
10580	PICIFORMES	Picidae	Colaptes rubiginosus alleni	(Bangs)	1902	Proc. New Engl. Zool. Cl. 3: 83	https://biodiversitylibrary.org/page/12603750
10581	PICIFORMES	Picidae	Colaptes rubiginosus chrysogaster	(Berlepsch & Stolzmann)	1902	Proc. Zool. Soc. London (1902) 2: 32	https://biodiversitylibrary.org/page/31543049
10582	PICIFORMES	Picidae	Colaptes rubiginosus meridensis	(Ridgway)	1911	Proc. Biol. Soc. Wash. 24: 33	https://biodiversitylibrary.org/page/3779356
10583	PICIFORMES	Picidae	Colaptes rubiginosus trinitatis	(Ridgway)	1911	Proc. Biol. Soc. Wash. 24: 32	https://biodiversitylibrary.org/page/3779355
10584	PICIFORMES	Picidae	Colaptes rubiginosus tobagensis	(Ridgway)	1911	Proc. Biol. Soc. Wash. 24: 33	https://biodiversitylibrary.org/page/3779356
10585	PICIFORMES	Picidae	Colaptes rubiginosus buenavistae	(Chapman)	1915	Bull. Am. Mus. Nat. Hist. 34: 386	http://hdl.handle.net/2246/821
10586	PICIFORMES	Picidae	Colaptes rubiginosus guianae	(Hellmayr)	1918	Verh. Orn. Ges. Bayern 13: 314	https://biodiversitylibrary.org/page/8754274
10587	PICIFORMES	Picidae	Colaptes rubiginosus coloratus	(Chapman)	1923	Am. Mus. Novit. 96: 8	http://hdl.handle.net/2246/4598
10588	PICIFORMES	Picidae	Colaptes rubiginosus viridissimus	(Chapman)	1939	Am. Mus. Novit. 1051: 8	http://hdl.handle.net/2246/5154
10589	PICIFORMES	Picidae	Colaptes rubiginosus nigriceps	(Blake)	1941	Field Mus. Nat. Hist. Pub. Zool. Ser. 24: 230	https://biodiversitylibrary.org/page/2770975
10590	PICIFORMES	Picidae	Colaptes rubiginosus paraquensis	(Phelps & Phelps Jr)	1948	Bol. Soc. Venez. Cienc. Nat. 11: 71: 62	
10591	PICIFORMES	Picidae	Colaptes rubiginosus deltanus	(Aveledo & Ginés)	1953	Nov. Cient. Contr. Ocas. Mus. d'Hist. Nat. LaSalle Ser. Zool. Zool. no. 10: 4 pl.	
10592	PICIFORMES	Picidae	Colaptes auricularis	(Salvin & Godman)	1889	Ibis (Ser. 6) 1:381	https://biodiversitylibrary.org/page/16280761
10593	PICIFORMES	Picidae	Colaptes aeruginosus	(Malherbe)	1862	"Monogr. Picidees 2: 171; 4 pl. 90 fig. 1, 2, 3"	https://biodiversitylibrary.org/page/40242186
10594	PICIFORMES	Picidae	Colaptes rivolii	(Boissonneau)	1840	Rev. Zool. 3: 36	https://biodiversitylibrary.org/page/13714017
10595	PICIFORMES	Picidae	Colaptes rivolii rivolii	(Boissonneau)	1840	Rev. Zool. 3: 36	https://biodiversitylibrary.org/page/13714017
10596	PICIFORMES	Picidae	Colaptes rivolii brevirostris	(Taczanowski)	1875	Proc. Zool. Soc. London (1874): 546	https://biodiversitylibrary.org/page/28502721
10597	PICIFORMES	Picidae	Colaptes rivolii atriceps	"(Sclater, PL & Salvin)"	1876	Proc. Zool. Soc. London (1876): 254	https://biodiversitylibrary.org/page/29099415
10598	PICIFORMES	Picidae	Colaptes rivolii quindiuna	(Chapman)	1923	Am. Mus. Novit. 96: 6	http://hdl.handle.net/2246/4598
10599	PICIFORMES	Picidae	Colaptes rivolii meridae	(Chapman)	1923	Am. Mus. Novit. 96: 6	http://hdl.handle.net/2246/4598
10600	PICIFORMES	Picidae	Colaptes rivolii zuliensis	(Aveledo & Perez)	1989	Bol. Soc. Venez. Cienc. Nat. 43: 11	
10601	PICIFORMES	Picidae	Colaptes atricollis	(Malherbe)	1850	Rev. Mag. Zool. (Ser. 2) 2: 156	https://biodiversitylibrary.org/page/2340021
10602	PICIFORMES	Picidae	Colaptes atricollis atricollis	(Malherbe)	1850	Rev. Mag. Zool. (Ser. 2) 2: 156	https://biodiversitylibrary.org/page/2340021
10603	PICIFORMES	Picidae	Colaptes atricollis peruvianus	(Reichenbach)	1854	"Handb. spec. Orn. cont. xii: 340, 419 pl. DCLXXX fig. 4493, 4494"	
10604	PICIFORMES	Picidae	Colaptes punctigula	(Boddaert)	1783	Table Planches Enlum.: 37	https://biodiversitylibrary.org/page/27822657
10605	PICIFORMES	Picidae	Colaptes punctigula punctigula	(Boddaert)	1783	Table Planches Enlum.: 37	https://biodiversitylibrary.org/page/27822657
10606	PICIFORMES	Picidae	Colaptes punctigula guttatus	(Spix)	1824	Av. Sp. Nov. Brasil. 1: 61 pl. 53 fig. 1	https://biodiversitylibrary.org/page/41277696
10607	PICIFORMES	Picidae	Colaptes punctigula punctipectus	(Cabanis & Heine)	1863	"Mus. Hein. 4 (2): 163, note"	https://biodiversitylibrary.org/page/49528277
10608	PICIFORMES	Picidae	Colaptes punctigula ujhelyii	(Madarász)	1912	Orn. Monatsb. 20: 97	https://biodiversitylibrary.org/page/32584298
10609	PICIFORMES	Picidae	Colaptes punctigula striatigularis	(Chapman)	1914	Bull. Am. Mus. Nat. Hist. 33: 611	http://hdl.handle.net/2246/1751
10610	PICIFORMES	Picidae	Colaptes punctigula zuliae	(Cory)	1915	Field Mus. Nat. Hist. Pub. Orn. Ser. 1: 305	https://biodiversitylibrary.org/page/2643826
10611	PICIFORMES	Picidae	Colaptes melanochloros	"(Gmelin, JF)"	1788	Syst. Nat. (ed. 12) 1: 427	https://biodiversitylibrary.org/page/2897027
10612	PICIFORMES	Picidae	Colaptes melanochloros melanochloros	"(Gmelin, JF)"	1788	Syst. Nat. (ed. 12) 1: 427	https://biodiversitylibrary.org/page/2897027
10613	PICIFORMES	Picidae	Colaptes melanochloros nattereri	(Malherbe)	1845	Mem. Soc. R. Sci. Liege 2: 66	https://biodiversitylibrary.org/page/16249631
10614	PICIFORMES	Picidae	Colaptes melanochloros melanolaimus	(Malherbe)	1857	Bull. Soc. d'Hist. Nat. Moselle cahier 8: 11	https://biodiversitylibrary.org/page/33817086
10615	PICIFORMES	Picidae	Colaptes melanochloros leucofrenatus	Leybold	1873	Leopoldina 8: 53	https://biodiversitylibrary.org/page/2995667
10616	PICIFORMES	Picidae	Colaptes melanochloros nigroviridis	"(Grant, CHB)"	1911	Ibis (Ser. 9) 5: 321	https://biodiversitylibrary.org/page/26220272
10617	PICIFORMES	Picidae	Colaptes auratus	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 112	https://biodiversitylibrary.org/page/727017
10618	PICIFORMES	Picidae	Colaptes auratus auratus	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 112	https://biodiversitylibrary.org/page/727017
10619	PICIFORMES	Picidae	Colaptes auratus cafer	"(Gmelin, JF)"	1788	Syst. Nat. (ed. 12) 1: 431	https://biodiversitylibrary.org/page/2897031
10620	PICIFORMES	Picidae	Colaptes auratus mexicanus	Swainson	1827	Philos. Mag. n.s. 1: 440	https://biodiversitylibrary.org/page/15530450
10621	PICIFORMES	Picidae	Colaptes auratus collaris	Vigors	1829	Zool. Journ. 4: 354	https://biodiversitylibrary.org/page/27485270
10622	PICIFORMES	Picidae	Colaptes auratus mexicanoides	Lafresnaye	1844	Rev. Zool. 7: 42	https://biodiversitylibrary.org/page/2284713
10623	PICIFORMES	Picidae	Colaptes auratus chrysocaulosus	Gundlach	1858	Ann. Lyc. Nat. Hist. N. Y. 6: 273	https://biodiversitylibrary.org/page/16023877
10624	PICIFORMES	Picidae	Colaptes auratus rufipileus  qq 	Ridgway	1876	Bull. U.S. Geol. Geogr. Surv. Terr. 2: 191	https://biodiversitylibrary.org/page/32141273
10625	PICIFORMES	Picidae	Colaptes auratus gundlachi	Cory	1886	"Auk 3: 498, 502"	https://sora.unm.edu/sites/default/files/journals/auk/v003n04/p0497-p0501.pdf
10626	PICIFORMES	Picidae	Colaptes auratus luteus	Bangs	1898	Auk 15: 177	https://sora.unm.edu/sites/default/files/journals/auk/v015n02/p0173-p0183.pdf
10627	PICIFORMES	Picidae	Colaptes auratus nanus	Griscom	1934	Bull. Mus. Comp. Zool. 75: 381	https://biodiversitylibrary.org/page/2806840
10628	PICIFORMES	Picidae	Colaptes chrysoides	(Malherbe)	1852	Rev. Mag. Zool. (Ser. 2) 4: 553	https://biodiversitylibrary.org/page/2319243
10629	PICIFORMES	Picidae	Colaptes chrysoides chrysoides	(Malherbe)	1852	Rev. Mag. Zool. (Ser. 2) 4: 553	https://biodiversitylibrary.org/page/2319243
10630	PICIFORMES	Picidae	Colaptes chrysoides brunnescens	Anthony	1895	Auk 12: 347	https://sora.unm.edu/sites/default/files/journals/auk/v012n04/p0347-p0349.pdf
10631	PICIFORMES	Picidae	Colaptes chrysoides mearnsi	Ridgway	1911	Proc. Biol. Soc. Wash. 24: 32	https://biodiversitylibrary.org/page/3779355
10632	PICIFORMES	Picidae	Colaptes chrysoides tenebrosus	Van Rossem	1930	Trans. San Diego Soc. Nat. Hist. 6: 171	https://biodiversitylibrary.org/page/5716775
10633	PICIFORMES	Picidae	Colaptes oceanicus	Olson	2013	Proc. Biol. Soc. Wash. 126: 17-24	
10634	PICIFORMES	Picidae	Colaptes fernandinae	Vigors	1827	Zool. Journ. 3: 445	https://biodiversitylibrary.org/page/27485971
10635	PICIFORMES	Picidae	Colaptes pitius	(Molina)	1782	Saggio sulla Storia Nat. del Chile: 343	https://bibdigital.rjb.csic.es/viewer/9635/?offset=#page=344&viewer=picture&o=bookmark&n=0&q=
10636	PICIFORMES	Picidae	Colaptes rupicola	d'Orbigny	1840	Voy. Am. merid. 4 livr. 51 pl. 62 fig. 1	
10637	PICIFORMES	Picidae	Colaptes campestris	(Vieillot)	1818	Nouv. Dict. d'Hist. Nat. 26: 101	https://biodiversitylibrary.org/page/18046237
10638	PICIFORMES	Picidae	Colaptes campestris campestris	(Vieillot)	1818	Nouv. Dict. d'Hist. Nat. 26: 101	https://biodiversitylibrary.org/page/18046237
10639	PICIFORMES	Picidae	Colaptes rupicola rupicola	d'Orbigny	1840	Voy. Am. merid. 4 livr. 51 pl. 62 fig. 1	
10640	PICIFORMES	Picidae	Colaptes campestris campestroides	(Malherbe)	1849	Rev. Mag. Zool. (Ser. 2) 1: 541	https://biodiversitylibrary.org/page/2343759
10641	PICIFORMES	Picidae	Colaptes rupicola cinereicapillus	Reichenbach	1854	"Handb. spec. Orn. cont. xii: 416 pl. DCLXXX fig. 4489, 4490"	
10642	PICIFORMES	Picidae	Colaptes rupicola puna	Cabanis	1883	J. für Orn. (Ser. 4) 31: 98	https://biodiversitylibrary.org/page/32698952
10643	PICIFORMES	Picidae	Celeus	"Boie, F"	1831		
10644	PICIFORMES	Picidae	Celeus loricatus	(Reichenbach)	1854	"Handb. spec. Orn. cont. xii: 405 pl. DCLXXXI fig. 4495, 4496"	
10645	PICIFORMES	Picidae	Celeus loricatus loricatus	(Reichenbach)	1854	"Handb. spec. Orn. cont. xii: 405 pl. DCLXXXI fig. 4495, 4496"	
10646	PICIFORMES	Picidae	Celeus loricatus mentalis	Cassin	1860	Proc. Acad. Nat. Sci. Philadelphia 12: 137	https://biodiversitylibrary.org/page/1801222
10647	PICIFORMES	Picidae	Celeus loricatus diversus	Ridgway	1914	"Bull. U.S. Natl. Mus. no. 50 pt 6: 140, 145"	https://biodiversitylibrary.org/page/7754514
10648	PICIFORMES	Picidae	Celeus loricatus innotatus	Todd	1917	Proc. Biol. Soc. Wash. 30: 5	https://biodiversitylibrary.org/page/3334968
10649	PICIFORMES	Picidae	Celeus undatus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 175	https://biodiversitylibrary.org/page/42946371
10650	PICIFORMES	Picidae	Celeus undatus undatus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 175	https://biodiversitylibrary.org/page/42946371
10651	PICIFORMES	Picidae	Celeus undatus multifasciatus	(Natterer & Malherbe)	1845	Mem. Soc. R. Sci. Liege 2: 69	https://biodiversitylibrary.org/page/16249634
10652	PICIFORMES	Picidae	Celeus undatus amacurensis	Phelps & Phelps Jr	1950	Proc. Biol. Soc. Wash. 63: 117	https://biodiversitylibrary.org/page/35879049
10653	PICIFORMES	Picidae	Celeus grammicus	(Natterer & Malherbe)	1845	Mem. Soc. R. Sci. Liege 2: 69	https://biodiversitylibrary.org/page/16249634
10654	PICIFORMES	Picidae	Celeus grammicus grammicus	(Natterer & Malherbe)	1845	Mem. Soc. R. Sci. Liege 2: 69	https://biodiversitylibrary.org/page/16249634
10655	PICIFORMES	Picidae	Celeus grammicus verreauxii	(Malherbe)	1858	Rev. Mag. Zool. (Ser. 2) 10: 8	https://biodiversitylibrary.org/page/2316452
10656	PICIFORMES	Picidae	Celeus grammicus latifasciatus	Seilern	1936	Ann. Naturhist. Mus. Wien 47: 36	
10657	PICIFORMES	Picidae	Celeus grammicus subcervinus	Todd	1937	Ann. Carnegie Mus. Nat. Hist. 25: 252	https://biodiversitylibrary.org/page/52377488
